session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14403314	892.275	1268.35	721.6103404	0.521160769	Female	Strongly liberal	white	us	58	-0.52	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	30	9	4	11	-1	15	-1	-3	-4	1	"Yes - whites were some form of criminals  Blacks were actors, sports stars, politicians."	Admired were black.	1	1	2	2	Experimental	Congruent first	11.8	0.4	-11.4
14403373	694.025	1138.75	577.4873223	0.770103486	Female	Slightly conservative	white	us	53	-0.75	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	36	96	63	13	56	46	38	31	45	51	NA	NA	NA	NA	NA	NA	Control	Congruent first	42.8	52.2	9.4
14403406	1202.025	1153.45	704.4557598	-0.06895394	Female	Moderately liberal	white	us	15	0.07	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-2	-2	90	95	10	7	73	9	66	69	NA	NA	NA	NA	NA	NA	Control	Congruent first	40	43	3
14403463	900.725	979.075	479.7011886	0.163330844	Female	NA	white	us	15	-0.16	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	NA	NA	NA	-13	-48	-53	NA	NA	NA	NA	"Yes, I just realized that the white individuals were mostly if not all criminals while the black individual were mostly if not all celebrities or famous activists."	"Yes, the famous individual who were generally admired were black while the individuals who were generally disliked were white."	1	1	2	3	Experimental	Congruent first	-38	NA	NA
14403467	755.025	780.2	335.5120588	-0.075034561	Male	Moderately liberal	white	us	28	0.11	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	1	99	-1	0	-1	98	-1	1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	19.6	20	0.4
14403470	1253.425	960.2	588.5806376	0.498190021	Female	Strongly liberal	white	us	15	-0.48	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	27	30	27	30	15	31	33	13	24	-1	NA	NA	2	1	2	2	Experimental	Incongruent first	26	19.8	-6.2
14403476	893.925	1071.8	526.387323	0.337916573	Female	Neutral	white	us	55	-0.33	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	-3	-1	2	0	0	-1	0	-2	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	0.4	-1.4	-1.8
14403489	1046.575	1002.2	514.8542007	0.086189449	Female	Strongly liberal	white	us	14	-0.08	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	58	54	5	2	1	8	1	3	4	2	The whites ones were famous criminals and serial killers	The famous black individuals were admired and the white ones are disliked	1	1	2	3	Experimental	Incongruent first	14.8	12.8	-2
14403525	783.325	767.525	225.014361	0.07021774	Male	Moderately liberal	white	us	27	-0.07	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	89	88	0	-1	1	53	-1	-1	-1	51	NA	NA	NA	NA	NA	NA	Control	Incongruent first	28.4	27.2	-1.2
14403553	1126.85	1256.275	742.4228527	-0.174327877	Female	Strongly liberal	white	us	45	0.17	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	36	6	4	2	2	1	0	-1	2	1	NA	NA	2	1	2	3	Experimental	Incongruent first	9	1.6	-7.4
14403558	951.55	720.55	265.269383	-0.870812897	Female	Slightly liberal	white	us	37	0.86	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	76	75	0	73	25	0	0	0	-45	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	34.8	7.5	-27.3
14403605	747.5	603.2	261.7505383	0.551288265	Female	Strongly liberal	white	us	14	-0.55	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	89	38	100	36	5	59	100	0	-18	3	Most awful people were white.	Admired were African Americans and disliked were white.	1	1	2	2	Experimental	Incongruent first	57.8	24.6	-33.2
14403635	640.75	553.025	261.6388947	0.335290363	Female	Slightly liberal	white	us	21	-0.26	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	88	87	15	84	83	78	67	82	57	78	No	The white americans were mainly criminals compared to the black americans.	1	1	2	3	Experimental	Incongruent first	69.6	74.2	4.6
14403650	1144.3	860.125	430.3576285	0.660322906	Female	Moderately conservative	white	us	47	-0.65	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	2	0	0	-1	-2	-1	0	-1	-1	0	Yes	Yes	1	1	2	2	Experimental	Incongruent first	-0.4	-0.4	0
14403684	674.8	1055.875	379.860099	1.003198285	Female	Moderately liberal	white	us	50	-0.99	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	26	77	2	0	52	1	5	3	1	4	NA	NA	NA	NA	NA	NA	Control	Congruent first	16.2	18	1.8
14403692	1149.725	1474.525	898.7629667	0.361385607	Female	Moderately conservative	white	us	69	-0.36	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	59	49	0	-2	-3	0	2	-2	8	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	10.8	11	0.2
14403694	659.275	767.1	173.7436708	-0.620598146	Female	Moderately liberal	white	us	47	0.61	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	28	24	98	-1	0	0	97	-1	1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	25	24.2	-0.8
14403700	731.5	822.075	472.5638847	-0.191667207	Female	Neutral	white	us	42	0.15	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	39	35	72	41	2	48	46	43	54	46	NA	NA	NA	NA	NA	NA	Control	Incongruent first	40.4	44.8	4.4
14403707	1537.375	2168.9	1354.840125	-0.466125108	Female	Moderately liberal	white	us	43	0.45	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	98	-55	15	54	34	37	-15	-21	7	8	NA	NA	NA	NA	NA	NA	Control	Incongruent first	47.6	-15.2	-62.8
14403753	1099	786.9	855.8122487	0.364682792	Female	Moderately liberal	white	us	33	-0.36	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	100	99	98	98	98	97	89	97	95	"Yes, the white people were the ones that have committed crimes, and the black people were people of respect and importance."	I'm not sure what this question is asking.	1	1	2	2	Experimental	Incongruent first	98.6	95.6	-3
14403892	1318.875	976.95	978.4490982	-0.349456094	Female	Slightly conservative	white	us	56	0.35	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	49	45	0	0	1	0	-1	0	-1	0	"the white peole were all bad people and the black people were all good,"	for every bad there was a good	1	1	2	2	Experimental	Congruent first	10	8.6	-1.4
14403911	780.775	768.525	294.366606	-0.041614775	Male	Moderately conservative	white	us	31	0.04	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	58	56	11	-13	1	-20	11	-18	-24	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	7.4	4.6	-2.8
14403915	911.55	1133.025	525.9910764	0.421062276	Female	Moderately liberal	white	us	39	-0.41	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	-3	-1	2	-7	-1	2	-6	5	3	"Many of the African American figures were popular currently, and many of the white figures were awful criminals."	"Most of the African Americans were admired in the early exercise, but the white individuals have surpassed fame to become infamous."	2	1	2	3	Experimental	Congruent first	-0.8	0.2	1
14403957	656.75	850.75	247.3116468	0.784435357	Female	Strongly liberal	white	us	54	-0.75	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	70	74	49	0	89	35	18	37	44	49	no	yes	1	1	2	2	Experimental	Congruent first	48.6	44.4	-4.2
14403966	1296.175	1103.85	842.742847	0.22821315	Female	Moderately conservative	white	us	53	-0.23	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-2	9	6	-1	-2	-2	-4	-3	-1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.2	0.4	0.6
14403972	3826.371429	2374.925	2122.829132	0.683732104	Female	Moderately conservative	white	us	59	-0.64	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	100	100	99	100	94	74	100	82	87	NA	NA	NA	NA	NA	NA	Control	Incongruent first	98.6	88.6	-10
14403999	1354.487179	852.825	846.7245164	0.592473904	Female	Moderately liberal	white	us	59	-0.58	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	43	59	21	57	60	52	44	7	54	66	NA	NA	NA	NA	NA	NA	Control	Incongruent first	46.6	46	-0.6
14404025	743.85	958.875	499.8049808	-0.430217801	Female	Strongly liberal	white	us	31	0.42	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	46	-46	0	-2	22	29	1	-1	-44	-59	NA	NA	NA	NA	NA	NA	Control	Incongruent first	19	-29.8	-48.8
14404063	764.6	722.125	423.0797346	0.100394787	Male	Slightly conservative	white	us	36	-0.1	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-3	3	-1	-2	-1	0	0	-1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-1.4	0	1.4
14404072	968.15	942.2	408.4581312	-0.063531603	Female	Moderately conservative	white	us	50	0.06	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-3	2	-5	1	-2	-3	-2	-12	-1	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	-2.4	-3	-0.6
14404136	688.15	1431.6	746.5742585	0.995815207	Female	Strongly conservative	white	us	42	-0.97	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	5	5	3	1	2	2	4	0	1	3	NA	NA	NA	NA	NA	NA	Control	Congruent first	2.6	2.6	0
14404161	1115.45	1125.775	465.9042248	-0.022161207	Male	Slightly conservative	white	us	64	0.02	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	3	-1	0	0	-1	-2	52	57	58	58	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0	44.8	44.8
14404185	764.85	976.15	461.2276958	-0.458125134	Male	Moderately liberal	white	us	42	0.45	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	5	12	46	0	0	-1	-1	7	-28	-26	NA	NA	NA	NA	NA	NA	Control	Incongruent first	10	-7.2	-17.2
14404193	925.475	713.225	444.8337223	0.477144581	Female	Strongly conservative	white	us	53	-0.48	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	39	50	38	42	29	40	42	45	31	35	"Most of the whites were gangsters, bombers, or serial killers.  Most of the blacks were famous actors, civil rights leaders, or athletes."	Mainly the blacks were individuals that were admired and the whites were individuals that were disliked.	1	1	2	2	Experimental	Incongruent first	37.6	40.6	3
14404204	799.175	886.95	344.7850309	-0.254578918	Female	Moderately liberal	white	us	40	0.25	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	58	-45	31	16	22	-2	-32	-34	-33	-38	NA	NA	NA	NA	NA	NA	Control	Incongruent first	25	-36.4	-61.4
14404217	1411.175	1169.275	1255.327039	0.192698789	Female	Moderately conservative	white	us	34	-0.19	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	4	51	19	24	12	-1	0	-1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	11.6	9.6	-2
14404269	795.9	1232.35	835.020721	0.52268164	Female	Slightly conservative	white	us	42	-0.51	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	64	66	98	1	2	2	98	1	1	0	"The white americans were criminals, and the black americans were famous actors, musicians, athletes and civil leaders"	the admired are on popular tv for their skills/job/etc.  The disliked individuals were on the news for what they did.	1	1	2	2	Experimental	Congruent first	33.4	33.2	-0.2
14404281	699.175	909.325	382.825356	0.54894483	Male	Moderately liberal	white	us	34	-0.54	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	46	54	98	0	0	46	99	0	0	51	"Black men of dignity, White men of destruction"	Color of the skin	1	1	2	3	Experimental	Congruent first	38	40.8	2.8
14404295	975.275	1145.05	446.4919647	0.380242005	Male	Neutral	white	us	49	-0.37	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	0	-2	0	0	0	-1	-2	1	1	1	villians	no	1	1	2	3	Experimental	Congruent first	-0.2	-0.2	0
14404304	713.525	1139.55	406.9894081	1.046771713	Female	Slightly conservative	white	us	39	-1.03	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	-5	2	2	-1	-1	-3	3	-3	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	0.6	-1.8	-2.4
14404313	962.45	1167.775	398.8719218	0.514764236	Male	Moderately liberal	white	us	58	-0.5	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	45	43	71	65	50	56	51	49	56	46	NA	NA	NA	NA	NA	NA	Control	Congruent first	57.4	49	-8.4
14404326	1704.9	1326.675	991.6668067	0.381403307	Female	Moderately liberal	white	us	53	-0.37	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	5	13	0	3	2	2	1	-3	1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	2.4	2.6	0.2
14404327	632.475	750.425	233.6152793	0.504889921	Female	Neutral	white	us	52	-0.5	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	99	97	99	100	98	98	99	98	100	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.8	98.8	0
14404349	729.775	735.3	261.0766871	0.021162364	Male	Moderately liberal	white	us	28	-0.02	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	23	57	2	1	1	6	-3	-14	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	32.2	2	-30.2
14404352	1114.15	862.575	300.1393872	0.838193888	Female	Slightly liberal	white	us	30	-0.79	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-11	4	57	1	-4	4	5	-1	-10	-3	NA	NA	NA	NA	NA	NA	Control	Incongruent first	9.4	-1	-10.4
14404427	1163.525	1055.925	924.4610332	-0.116392142	Female	Moderately conservative	white	us	51	0.12	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	97	97	-1	98	1	-1	-2	0	-1	-2	Yes I noticed all white persons were criminals and black persons were famous	"Generally disliked are murderers, criminals/mobsters and famous individuals are pioneers in their field"	1	1	2	3	Experimental	Congruent first	38.8	18.4	-20.4
14404492	928.775	917.275	360.2064097	-0.031926139	Male	Moderately conservative	white	us	40	0.03	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	19	19	-1	-8	-12	-10	1	1	1	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	-2.4	4	6.4
14404574	913.7	938.6	384.8929853	0.064693307	Male	Moderately conservative	white	us	39	-0.06	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	99	-1	-1	0	1	0	1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	19.8	19.6	-0.2
14404598	1104.125	847.7	743.1583846	0.345047577	Male	Neutral	white	us	55	-0.34	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	3	1	-2	-1	0	-1	0	1	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.2	0.2	0.4
14404691	1484.05	1493.65	1023.039788	-0.009383799	Male	Strongly liberal	white	us	16	0.01	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	-4	-1	-1	-2	16	-2	1	0	0	"The white people were ften criminals, while the black people were often prominent figures in media or civil rights"	"the test chose white people as the disliked individuals, while the liked individuals where well liked"	1	1	2	2	Experimental	Incongruent first	2.2	-1	-3.2
14404716	906.75	1507.95	1147.117478	0.524096277	Male	Moderately liberal	white	us	15	-0.52	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-19	-27	100	73	88	67	31	29	26	26	no	"the disliked people were white, and the liked were black"	1	1	2	3	Experimental	Congruent first	61.8	17	-44.8
14404767	1418	1185.775	872.8538816	0.266052549	Female	Slightly liberal	white	us	46	-0.24	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	-37	1	-1	-1	-3	-2	-1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.4	-8.4	-8
14404986	1079.6	1207.65	518.5597722	0.246933925	Female	Strongly liberal	white	us	75	-0.25	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	50	-62	43	4	37	49	2	27	38	39	They were all felons	They were people who are admired	1	1	2	3	Experimental	Congruent first	36.6	8.8	-27.8
14404987	1141.825	1044.675	937.3621688	-0.103641904	Female	Moderately liberal	white	us	62	0.1	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-5	5	1	-1	4	-3	3	3	2	3	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.8	3.2	4
14405001	1509.525	1258.275	620.5879735	0.404857991	Female	Neutral	white	us	28	-0.37	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	1	-2	-4	1	2	1	-1	2	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.8	0.4	1.2
14405009	621.9	694.225	158.2241915	0.457104564	Female	Moderately conservative	white	us	51	-0.45	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	5	1	67	-1	0	31	47	24	-1	25	NA	NA	NA	NA	NA	NA	Control	Congruent first	20.4	19.2	-1.2
14405015	684.475	980.375	647.4625599	0.457014843	Female	Moderately conservative	white	us	46	-0.45	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	6	4	-1	-1	1	0	-1	-1	-2	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	1	0.2	-0.8
14405044	1223.65	854.95	489.9550586	0.752517998	Female	Strongly liberal	white	us	65	-0.72	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	24	8	-1	-1	1	-3	0	1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	4	1.4	-2.6
14405047	1082.15	877.825	302.9615213	0.674425581	Male	Moderately liberal	white	us	66	-0.67	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	15	46	-1	1	-6	-1	-1	0	1	37	NA	NA	NA	NA	NA	NA	Control	Incongruent first	1.6	16.6	15
14405048	1658.512821	1432.425	718.7037913	0.314577192	Male	Slightly conservative	white	us	46	-0.31	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	17	-3	99	1	99	-1	0	99	100	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	43	39.2	-3.8
14405109	951.175	694.425	323.5306962	0.793587758	Male	Slightly liberal	white	us	42	-0.78	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	3	17	1	40	42	24	24	1	0	"White men were criminals. Black men were largely actors, and community leaders"	No	1	1	2	3	Experimental	Incongruent first	20.4	10.4	-10
14405152	803.375	864.625	402.0480795	0.152344964	Female	Slightly conservative	white	us	45	-0.15	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-2	0	-4	-3	0	-2	-2	-1	-1	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-2.2	-0.6	1.6
14405294	1167.125	1081.225	699.8016134	-0.122749074	Female	Slightly conservative	white	us	51	0.12	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-1	6	81	-10	22	48	52	46	32	40	NA	NA	NA	NA	NA	NA	Control	Congruent first	28	35.2	7.2
14405335	823.575	663.125	191.3972673	0.83830873	Female	Slightly conservative	white	us	33	-0.83	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	80	79	63	47	63	67	46	49	46	47	NA	NA	NA	NA	NA	NA	Control	Incongruent first	64	53.4	-10.6
14405350	1053.2	1060.05	1218.331983	-0.005622441	Female	Strongly liberal	white	us	21	-0.01	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-2	3	18	2	1	0	0	0	-10	0	Will Smith	N/A	2	1	4	3	Experimental	Incongruent first	3.8	-1.4	-5.2
14405378	1010.9	1808.8	893.3629551	0.893142026	Female	Moderately liberal	white	us	20	-0.85	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	50	56	16	55	22	34	68	33	10	62	NA	NA	NA	NA	NA	NA	Control	Congruent first	35.4	45.8	10.4
14405502	638.175	785.9	239.4726508	0.616876288	Male	Neutral	white	us	23	-0.6	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	0	1	24	0	1	29	24	23	19	NA	NA	NA	NA	NA	NA	Control	Congruent first	5.4	19	13.6
14405533	819.65	881.325	417.9921868	-0.147550605	Female	Moderately conservative	white	us	40	0.12	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	94	94	91	92	94	93	90	88	87	80	The white people were criminals where the black people were actors and civils rights leaders	Criminals are disliked and actors are admired	1	1	2	2	Experimental	Incongruent first	92.8	87.8	-5
14405589	744.575	575.075	398.8566817	0.424964675	Male	Slightly conservative	white	us	34	-0.3	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	99	98	98	95	97	98	97	96	94	97	all the white americans were criminals and the black americans were famous	white/black	1	1	2	2	Experimental	Incongruent first	97.4	96.4	-1
14405745	1047.175	683.675	435.1133062	0.83541458	Female	Slightly conservative	white	us	58	-0.81	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	95	100	7	42	-1	87	1	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	46	19.8	-26.2
14406012	705.55	1294.975	789.8278893	0.746270179	Male	Neutral	white	us	35	-0.73	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	33	35	35	48	43	34	38	37	37	37	"The persons of color were positive role models, the white persons were rapists, murders, terrorists"	"of the options that were presented it appeared as though the persons of color were selected in a way to represent a sample of persons that were admired.. There are famous persons that are good and bad, of colore and white."	1	1	2	3	Experimental	Congruent first	38.6	36.8	-1.8
14406063	2144.5	1241.55	1241.452283	0.727333634	Female	Strongly liberal	white	us	50	-0.69	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	36	48	11	17	22	23	2	1	15	-24	"They were in sports, politics, or entertainment"	The bad ones were white and the good ones were black	1	1	2	3	Experimental	Incongruent first	21.8	8.4	-13.4
14406109	1040.675	1070.8	569.226785	-0.052922668	Female	Strongly liberal	white	us	38	0.05	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-33	31	23	-1	-1	-8	18	-1	0	-7	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-4	8.2	12.2
14406823	1051.3	947.55	441.8957943	0.234783859	Female	Strongly conservative	white	us	59	-0.23	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	2	1	-1	-4	2	-4	-1	-2	-4	The white people were criminals and the the black people were famous.	No	1	1	2	3	Experimental	Incongruent first	-0.2	-1.8	-1.6
14406843	758.475	1138.875	409.0154519	0.930038213	Female	Strongly conservative	white	us	24	-0.89	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-1	37	100	0	49	-1	96	30	34	25	no	no	2	1	2	3	Experimental	Congruent first	29.4	44.4	15
14406981	1099.825	1117.6	760.407955	0.02337561	Male	Neutral	white	us	48	-0.02	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	23	61	3	15	24	14	54	72	38	77	NA	NA	NA	NA	NA	NA	Control	Congruent first	15.8	60.4	44.6
14407019	1404.45	1440.75	910.4668381	-0.039869656	Female	Moderately conservative	white	us	46	0.04	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	2	0	1	0	0	1	1	-1	0	No	No	2	3	3	1	Experimental	Incongruent first	0.6	0.6	0
14407089	779	673.475	203.585347	0.518332982	Male	NA	white	us	57	-0.52	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	1	4	55	39	65	42	0	-27	-35	-21	"the criminals were all white, the actors were all black, civil rights leaders and distinguished political leaders were black"	"liked all of the black individuals, did not like all of the white individuals"	2	1	2	3	Experimental	Incongruent first	40.4	-15.8	-56.2
14407145	1854.846154	1071.275	1050.798422	0.745691217	Male	Moderately conservative	white	us	35	-0.74	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	99	98	98	99	99	97	99	97	99	99	no	the white men were killers vs the black men were famous people	1	1	2	2	Experimental	Incongruent first	98.4	98.4	0
14407157	743.875	1091.225	508.7831325	0.682707381	Female	Moderately conservative	white	us	19	-0.67	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	3	100	0	0	-2	-1	-2	-3	0	-2	good black people and bad white people	admired black and disliked wite	1	1	2	2	Experimental	Congruent first	0	18.6	18.6
14407215	1394.425	838.5	980.703157	0.566863679	Male	Slightly conservative	white	us	51	-0.57	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-2	0	-2	3	4	-3	-1	-1	2	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0	0	0
14407379	810.4	847.175	344.1655362	0.106852651	Female	Strongly liberal	white	us	54	-0.11	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	42	40	83	73	64	49	84	55	59	49	"They had all done something horrible, killed people."	The ones who are admired were black and the ones who are disliked were white.	1	1	2	2	Experimental	Congruent first	62.2	57.4	-4.8
14407386	1566.725	1348.675	1146.964761	0.190110462	Male	Moderately liberal	white	us	61	-0.19	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	3	-6	-25	-1	-1	-1	24	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-5	3.2	8.2
14407407	735.05	783.425	332.2173013	0.145612525	Male	Slightly liberal	white	us	35	-0.14	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	4	0	NA	NA	NA	NA	NA	NA	NA	NA	White people were all bad guys and black people were famous for good reasons	NA	1	1	2	3	Experimental	Congruent first	4	0	-4
14407455	927.725	755.95	522.6406526	0.328667506	Female	Moderately conservative	white	us	33	-0.33	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-2	2	91	-2	0	4	98	-2	-1	-7	NA	NA	NA	NA	NA	NA	Control	Incongruent first	18.2	18	-0.2
14407694	579.75	483.55	179.4321634	0.536135764	Male	Neutral	white	us	18	-0.44	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14407725	1475.8	1464.675	1078.776373	-0.01031261	Female	Moderately conservative	white	us	51	0.01	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	27	44	44	42	46	47	42	41	43	41	NA	NA	NA	NA	NA	NA	Control	Congruent first	41.2	42.2	1
14407779	748	666.7	209.3409248	-0.388361712	Female	Strongly liberal	white	us	40	0.37	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	69	55	98	-1	98	98	99	-32	-3	-45	The whites were criminals and the blacks were celebrities.	"Blacks were famous, whites were infamous."	1	1	2	2	Experimental	Congruent first	72.4	14.8	-57.6
14407972	638	845.15	350.1080764	-0.59167444	Other	Strongly liberal	white	us	38	0.58	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	17	3	9	0	1	-1	1	-2	-18	-10	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5.2	-5.2	-10.4
14408001	1123.875	908.775	363.3420739	0.592004107	Male	Slightly conservative	white	us	51	-0.56	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	100	0	-1	0	-1	-1	-1	0	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	19.6	19.4	-0.2
14408010	933.325	797.525	336.9081975	0.403077162	Female	Moderately conservative	white	us	42	-0.4	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	53	49	99	83	86	91	81	84	75	75	NA	NA	NA	NA	NA	NA	Control	Incongruent first	82.4	72.8	-9.6
14408090	713.825	669.35	276.0374077	-0.161119467	Female	Strongly liberal	white	us	35	0.16	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-4	0	43	0	1	46	36	-2	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	17.2	6.6	-10.6
14408249	1472.225	1378.45	614.7155758	0.152550226	Female	Moderately liberal	white	us	41	-0.15	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	3	96	-1	0	-1	94	-1	0	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	19.2	19.4	0.2
